Anho,Moneda,Mes,G / ME,ME / USD
2010,SDR,1,"7.384,00","1,5611"
2010,XAU,1,"5.149.314,50","1.088,6500"
2010,VEF,1,"1.102,74","4,2893"
2010,CLP,1,"8,83","535,5000"
2010,EUR,1,"6.624,37","1,4005"
2010,UYU,1,"243,19","19,4500"
2010,AUD,1,"4.266,93","0,9021"
2010,USD,2,"4.706,00","1,0000"
2010,DEM,2,"2.124,61","2,2150"
2010,JPY,2,"52,79","89,1500"
2010,GBP,2,"7.186,06","1,5270"
2010,CHF,2,"4.333,73","1,0859"
2010,FRF,2,"633,49","7,4287"
2010,SEK,2,"650,39","7,2357"
2010,NLG,2,"1.885,64","2,4957"
2010,DKK,2,"852,07","5,5230"
2010,ESP,2,"24,97","188,4300"
2010,NOK,2,"788,46","5,9686"
2010,ATS,2,"301,98","15,5836"
2010,ITL,2,"2,15","2.192,8300"
2010,BEF,2,"103,01","45,6850"
2010,BRL,2,"2.564,72","1,8349"
2010,ARS,2,"1.219,17","3,8600"
2010,CAD,2,"4.433,35","1,0615"
2010,ZAR,2,"602,89","7,8058"
2010,SDR,2,"7.206,77","1,5314"
2010,XAU,2,"5.139.422,60","1.092,1000"
2010,VEF,2,"1.097,15","4,2893"
2010,CLP,2,"8,88","529,8000"
2010,EUR,2,"6.339,45","1,3471"
2010,UYU,2,"239,49","19,6500"
2010,AUD,2,"4.165,28","0,8851"
2010,USD,3,"4.698,00","1,0000"
2010,DEM,3,"2.120,99","2,2150"
2010,JPY,3,"50,78","92,5200"
2010,GBP,3,"7.084,11","1,5079"
2010,CHF,3,"4.423,31","1,0621"
2010,FRF,3,"632,41","7,4287"
2010,SEK,3,"648,17","7,2481"
2010,NLG,3,"1.882,44","2,4957"
2010,DKK,3,"851,07","5,5201"
2010,ESP,3,"24,93","188,4300"
2010,NOK,3,"787,36","5,9668"
2010,ATS,3,"301,47","15,5836"
2010,ITL,3,"2,14","2.192,8300"
2010,BEF,3,"102,83","45,6850"
2010,BRL,3,"2.618,15","1,7944"
2010,ARS,3,"1.215,37","3,8655"
2010,CAD,3,"4.612,21","1,0186"
2010,ZAR,3,"637,94","7,3643"
2010,SDR,3,"7.134,85","1,5187"
2010,XAU,3,"5.215.484,70","1.110,1500"
2010,VEF,3,"1.095,28","4,2893"
2010,CLP,3,"8,94","525,8000"
2010,EUR,3,"6.334,31","1,3483"
2010,UYU,3,"241,54","19,4500"
2010,AUD,3,"4.323,10","0,9202"
2010,USD,4,"4.712,00","1,0000"
2010,DEM,4,"2.127,31","2,2150"
2010,JPY,4,"50,06","94,1200"
2010,GBP,4,"7.207,48","1,5296"
2010,CHF,4,"4.352,89","1,0825"
2010,FRF,4,"634,30","7,4287"
2010,SEK,4,"649,49","7,2549"
2010,NLG,4,"1.888,05","2,4957"
2010,DKK,4,"838,63","5,6187"
2010,ESP,4,"25,01","188,4300"
2010,NOK,4,"796,27","5,9176"
2010,ATS,4,"302,37","15,5836"
2010,ITL,4,"2,15","2.192,8300"
2010,BEF,4,"103,14","45,6850"
2010,BRL,4,"2.722,13","1,7310"
2010,ARS,4,"1.214,75","3,8790"
2010,CAD,4,"4.685,76","1,0056"
2010,ZAR,4,"640,30","7,3591"
2010,SDR,4,"7.107,11","1,5083"
2010,XAU,4,"5.487.830,80","1.164,6500"
2010,VEF,4,"1.098,55","4,2893"
2010,CLP,4,"9,05","520,8000"
2010,EUR,4,"6.239,16","1,3241"
2010,UYU,4,"246,06","19,1500"
2010,AUD,4,"4.364,73","0,9263"
2010,USD,5,"4.741,00","1,0000"
2010,DEM,5,"2.140,41","2,2150"
2010,JPY,5,"52,29","90,6700"
2010,GBP,5,"6.852,64","1,4454"
2010,CHF,5,"4.094,48","1,1579"
2010,FRF,5,"638,20","7,4287"
2010,SEK,5,"604,28","7,8457"
2010,NLG,5,"1.899,67","2,4957"
2010,DKK,5,"786,04","6,0315"
2010,ESP,5,"25,16","188,4300"
2010,NOK,5,"731,99","6,4769"
2010,ATS,5,"304,23","15,5836"
2010,ITL,5,"2,16","2.192,8300"
2010,BEF,5,"103,78","45,6850"
2010,BRL,5,"2.601,94","1,8221"
2010,ARS,5,"1.212,22","3,9110"
2010,CAD,5,"4.509,65","1,0513"
2010,ZAR,5,"623,78","7,6004"
2010,SDR,5,"6.989,66","1,4743"
2010,XAU,5,"5.702.948,90","1.202,9000"
2010,VEF,5,"1.105,31","4,2893"
2010,CLP,5,"8,98","528,1000"
2010,EUR,5,"5.847,08","1,2333"
2010,UYU,5,"247,57","19,1500"
2010,AUD,5,"4.012,31","0,8463"
2010,USD,6,"4.756,00","1,0000"
2010,DEM,6,"2.147,18","2,2150"
2010,JPY,6,"53,79","88,4200"
2010,GBP,6,"7.173,95","1,5084"
2010,CHF,6,"4.398,41","1,0813"
2010,FRF,6,"640,22","7,4287"
2010,SEK,6,"609,74","7,8000"
2010,NLG,6,"1.905,68","2,4957"
2010,DKK,6,"778,24","6,1112"
2010,ESP,6,"25,24","188,4300"
2010,NOK,6,"732,79","6,4903"
2010,ATS,6,"305,19","15,5836"
2010,ITL,6,"2,17","2.192,8300"
2010,BEF,6,"104,10","45,6850"
2010,BRL,6,"2.633,44","1,8060"
2010,ARS,6,"1.210,02","3,9305"
2010,CAD,6,"4.522,63","1,0516"
2010,ZAR,6,"621,58","7,6515"
2010,SDR,6,"7.015,58","1,4751"
2010,XAU,6,"5.890.781,60","1.238,6000"
2010,VEF,6,"1.108,81","4,2893"
2010,CLP,6,"8,76","543,2000"
2010,EUR,6,"5.794,23","1,2183"
2010,UYU,6,"228,11","20,8500"
2010,AUD,6,"4.057,34","0,8531"
2010,USD,7,"4.749,00","1,0000"
2010,DEM,7,"2.144,02","2,2150"
2010,JPY,7,"54,54","87,0800"
2010,GBP,7,"7.429,81","1,5645"
2010,CHF,7,"4.558,89","1,0417"
2010,FRF,7,"639,28","7,4287"
2010,SEK,7,"657,01","7,2282"
2010,NLG,7,"1.902,87","2,4957"
2010,DKK,7,"833,51","5,6976"
2010,ESP,7,"25,20","188,4300"
2010,NOK,7,"780,82","6,0821"
2010,ATS,7,"304,74","15,5836"
2010,ITL,7,"2,17","2.192,8300"
2010,BEF,7,"103,95","45,6850"
2010,BRL,7,"2.695,54","1,7618"
2010,ARS,7,"1.206,86","3,9350"
2010,CAD,7,"4.592,84","1,0340"
2010,ZAR,7,"649,92","7,3071"
2010,SDR,7,"7.226,08","1,5216"
2010,XAU,7,"5.518.575,45","1.162,0500"
2010,VEF,7,"1.107,17","4,2893"
2010,CLP,7,"9,11","521,2000"
2010,EUR,7,"6.209,32","1,3075"
2010,UYU,7,"227,77","20,8500"
2010,AUD,7,"4.281,70","0,9016"
2010,USD,8,"4.767,00","1,0000"
2010,DEM,8,"2.152,14","2,2150"
2010,JPY,8,"56,31","84,6600"
2010,GBP,8,"7.396,00","1,5515"
2010,CHF,8,"4.655,73","1,0239"
2010,FRF,8,"641,70","7,4287"
2010,SEK,8,"645,40","7,3861"
2010,NLG,8,"1.910,09","2,4957"
2010,DKK,8,"813,84","5,8574"
2010,ESP,8,"25,30","188,4300"
2010,NOK,8,"760,60","6,2674"
2010,ATS,8,"305,90","15,5836"
2010,ITL,8,"2,17","2.192,8300"
2010,BEF,8,"104,35","45,6850"
2010,BRL,8,"2.717,01","1,7545"
2010,ARS,8,"1.213,59","3,9280"
2010,CAD,8,"4.530,51","1,0522"
2010,ZAR,8,"652,60","7,3046"
2010,SDR,8,"7.201,98","1,5108"
2010,XAU,8,"5.893.918,80","1.236,4000"
2010,VEF,8,"1.111,37","4,2893"
2010,CLP,8,"9,57","498,0000"
2010,EUR,8,"6.059,81","1,2712"
2010,UYU,8,"229,73","20,7500"
2010,AUD,8,"4.272,19","0,8962"
2010,USD,9,"4.821,00","1,0000"
2010,DEM,9,"2.176,52","2,2150"
2010,JPY,9,"57,32","84,1000"
2010,GBP,9,"7.596,45","1,5757"
2010,CHF,9,"4.899,89","0,9839"
2010,FRF,9,"648,97","7,4287"
2010,SEK,9,"705,10","6,8373"
2010,NLG,9,"1.931,72","2,4957"
2010,DKK,9,"871,73","5,5304"
2010,ESP,9,"25,59","188,4300"
2010,NOK,9,"816,19","5,9067"
2010,ATS,9,"309,36","15,5836"
2010,ITL,9,"2,20","2.192,8300"
2010,BEF,9,"105,53","45,6850"
2010,BRL,9,"2.819,30","1,7100"
2010,ARS,9,"1.215,74","3,9655"
2010,CAD,9,"4.669,70","1,0324"
2010,ZAR,9,"688,57","7,0015"
2010,SDR,9,"7.450,37","1,5454"
2010,XAU,9,"6.236.445,60","1.293,6000"
2010,VEF,9,"1.123,96","4,2893"
2010,CLP,9,"9,97","483,7000"
2010,EUR,9,"6.495,33","1,3473"
2010,UYU,9,"239,26","20,1500"
2010,AUD,9,"4.634,43","0,9613"
2010,USD,10,"4.938,00","1,0000"
2010,DEM,10,"2.229,35","2,2150"
2010,JPY,10,"60,95","81,0200"
2010,GBP,10,"7.861,30","1,5920"
2010,CHF,10,"5.013,71","0,9849"
2010,FRF,10,"664,72","7,4287"
2010,SEK,10,"735,99","6,7093"
2010,NLG,10,"1.978,60","2,4957"
2010,DKK,10,"918,87","5,3740"
2010,ESP,10,"26,21","188,4300"
2010,NOK,10,"841,57","5,8676"
2010,ATS,10,"316,87","15,5836"
2010,ITL,10,"2,25","2.192,8300"
2010,BEF,10,"108,09","45,6850"
2010,BRL,10,"2.889,41","1,7090"
2010,ARS,10,"1.248,55","3,9550"
2010,CAD,10,"4.818,50","1,0248"
2010,ZAR,10,"704,42","7,0100"
2010,SDR,10,"7.740,32","1,5675"
2010,XAU,10,"6.581.119,50","1.332,7500"
2010,VEF,10,"1.151,24","4,2893"
2010,CLP,10,"10,03","492,2000"
2010,EUR,10,"6.850,98","1,3874"
2010,UYU,10,"246,90","20,0000"
2010,AUD,10,"4.839,73","0,9801"
2010,USD,11,"4.713,00","1,0000"
2010,DEM,11,"2.127,77","2,2150"
2010,JPY,11,"56,01","84,1400"
2010,GBP,11,"7.346,62","1,5588"
2010,CHF,11,"4.705,47","1,0016"
2010,FRF,11,"634,43","7,4287"
2010,SEK,11,"673,55","6,9973"
2010,NLG,11,"1.888,45","2,4957"
2010,DKK,11,"833,27","5,6560"
2010,ESP,11,"25,01","188,4300"
2010,NOK,11,"763,45","6,1733"
2010,ATS,11,"302,43","15,5836"
2010,ITL,11,"2,15","2.192,8300"
2010,BEF,11,"103,16","45,6850"
2010,BRL,11,"2.731,54","1,7254"
2010,ARS,11,"1.184,77","3,9780"
2010,CAD,11,"4.621,95","1,0197"
2010,ZAR,11,"665,59","7,0809"
2010,SDR,11,"7.263,68","1,5412"
2010,XAU,11,"6.409.915,65","1.360,0500"
2010,VEF,11,"1.098,78","4,2893"
2010,CLP,11,"9,73","484,3000"
2010,EUR,11,"6.208,43","1,3173"
2010,UYU,11,"236,83","19,9000"
2010,AUD,11,"4.541,92","0,9637"
2010,USD,12,"4.558,00","1,0000"
2010,DEM,12,"2.057,79","2,2150"
2010,JPY,12,"55,89","81,5500"
2010,GBP,12,"7.038,92","1,5443"
2010,CHF,12,"4.855,13","0,9388"
2010,FRF,12,"613,57","7,4287"
2010,SEK,12,"670,68","6,7961"
2010,NLG,12,"1.826,34","2,4957"
2010,DKK,12,"810,46","5,6240"
2010,ESP,12,"24,19","188,4300"
2010,NOK,12,"773,50","5,8927"
2010,ATS,12,"292,49","15,5836"
2010,ITL,12,"2,08","2.192,8300"
2010,BEF,12,"99,77","45,6850"
2010,BRL,12,"2.730,16","1,6695"
2010,ARS,12,"1.145,80","3,9780"
2010,CAD,12,"4.552,99","1,0011"
2010,ZAR,12,"692,08","6,5859"
2010,SDR,12,"6.987,87","1,5331"
2010,XAU,12,"6.429.514,80","1.410,6000"
2010,VEF,12,"1.062,64","4,2893"
2010,CLP,12,"9,75","467,5000"
2010,EUR,12,"6.039,81","1,3251"
2010,UYU,12,"230,20","19,8000"
2010,AUD,12,"4.621,36","1,0139"
2011,USD,1,"4.634,00","1,0000"
2011,DEM,1,"2.092,10","2,2150"
2011,JPY,1,"56,30","82,3100"
2011,GBP,1,"7.372,23","1,5909"
2011,CHF,1,"4.909,94","0,9438"
2011,FRF,1,"623,80","7,4287"
2011,SEK,1,"717,33","6,4601"
2011,NLG,1,"1.856,79","2,4957"
2011,DKK,1,"852,23","5,4375"
2011,ESP,1,"24,59","188,4300"
2011,NOK,1,"800,64","5,7879"
2011,ATS,1,"297,36","15,5836"
2011,ITL,1,"2,11","2.192,8300"
2011,BEF,1,"101,43","45,6850"
2011,BRL,1,"2.767,39","1,6745"
2011,ARS,1,"1.160,53","3,9930"
2011,CAD,1,"4.659,16","0,9946"
2011,ZAR,1,"654,19","7,0836"
2011,SDR,1,"7.247,58","1,5640"
2011,XAU,1,"6.088.149,20","1.313,8000"
2011,VEF,1,"1.080,36","4,2893"
2011,CLP,1,"9,61","482,3000"
2011,EUR,1,"6.350,90","1,3705"
2011,UYU,1,"235,83","19,6500"
2011,AUD,1,"4.618,71","0,9967"
2011,USD,2,"4.568,00","1,0000"
2011,DEM,2,"2.062,30","2,2150"
2011,JPY,2,"55,93","81,6700"
2011,GBP,2,"7.349,00","1,6088"
2011,CHF,2,"4.915,00","0,9294"
2011,FRF,2,"614,91","7,4287"
2011,SEK,2,"711,08","6,4240"
2011,NLG,2,"1.830,35","2,4957"
2011,DKK,2,"842,40","5,4226"
2011,ESP,2,"24,24","188,4300"
2011,NOK,2,"807,01","5,6604"
2011,ATS,2,"293,13","15,5836"
2011,ITL,2,"2,08","2.192,8300"
2011,BEF,2,"99,99","45,6850"
2011,BRL,2,"2.753,63","1,6589"
2011,ARS,2,"1.134,77","4,0255"
2011,CAD,2,"4.654,58","0,9814"
2011,ZAR,2,"652,29","7,0030"
2011,SDR,2,"7.169,48","1,5695"
2011,XAU,2,"6.425.211,76","1.406,5700"
2011,VEF,2,"1.064,98","4,2893"
2011,CLP,2,"9,60","475,9000"
2011,EUR,2,"6.278,72","1,3745"
2011,UYU,2,"236,07","19,3500"
2011,AUD,2,"4.631,50","1,0139"
2011,CNY,2,"695,28","6,5700"
2011,USD,3,"4.130,00","1,0000"
2011,DEM,3,"1.864,56","2,2150"
2011,JPY,3,"49,74","83,0400"
2011,GBP,3,"6.621,63","1,6033"
2011,CHF,3,"4.468,73","0,9242"
2011,FRF,3,"555,95","7,4287"
2011,SEK,3,"650,97","6,3444"
2011,NLG,3,"1.654,85","2,4957"
2011,DKK,3,"779,14","5,3007"
2011,ESP,3,"21,92","188,4300"
2011,NOK,3,"737,47","5,6002"
2011,ATS,3,"265,02","15,5836"
2011,ITL,3,"1,88","2.192,8300"
2011,BEF,3,"90,40","45,6850"
2011,BRL,3,"2.519,83","1,6390"
2011,ARS,3,"1.020,38","4,0475"
2011,CAD,3,"4.252,03","0,9713"
2011,ZAR,3,"605,62","6,8195"
2011,SDR,3,"6.524,16","1,5797"
2011,XAU,3,"5.882.813,30","1.424,4100"
2011,VEF,3,"962,86","4,2893"
2011,CLP,3,"8,57","482,0000"
2011,EUR,3,"5.808,02","1,4063"
2011,UYU,3,"215,67","19,1500"
2011,AUD,3,"4.257,20","1,0308"
2011,CNY,3,"630,05","6,5550"
2011,USD,4,"3.926,00","1,0000"
2011,DEM,4,"1.772,46","2,2150"
2011,JPY,4,"48,21","81,4400"
2011,GBP,4,"6.536,00","1,6648"
2011,CHF,4,"4.499,20","0,8726"
2011,FRF,4,"528,49","7,4287"
2011,SEK,4,"652,27","6,0190"
2011,NLG,4,"1.573,11","2,4957"
2011,DKK,4,"780,63","5,0293"
2011,ESP,4,"20,84","188,4300"
2011,NOK,4,"746,36","5,2602"
2011,ATS,4,"251,93","15,5836"
2011,ITL,4,"1,79","2.192,8300"
2011,BEF,4,"85,94","45,6850"
2011,BRL,4,"2.471,51","1,5885"
2011,ARS,4,"961,67","4,0825"
2011,CAD,4,"4.133,94","0,9497"
2011,ZAR,4,"592,69","6,6240"
2011,SDR,4,"6.358,55","1,6196"
2011,XAU,4,"6.022.052,14","1.533,8900"
2011,VEF,4,"915,30","4,2893"
2011,CLP,4,"8,53","460,3000"
2011,EUR,4,"5.820,30","1,4825"
2011,UYU,4,"209,39","18,7500"
2011,AUD,4,"4.285,23","1,0915"
2011,CNY,4,"603,91","6,5010"
2011,USD,5,"4.046,00","1,0000"
2011,DEM,5,"1.826,64","2,2150"
2011,JPY,5,"50,04","80,8600"
2011,GBP,5,"6.658,91","1,6458"
2011,CHF,5,"4.753,29","0,8512"
2011,FRF,5,"544,64","7,4287"
2011,SEK,5,"650,06","6,2240"
2011,NLG,5,"1.621,19","2,4957"
2011,DKK,5,"774,83","5,2218"
2011,ESP,5,"21,47","188,4300"
2011,NOK,5,"744,46","5,4348"
2011,ATS,5,"259,63","15,5836"
2011,ITL,5,"1,85","2.192,8300"
2011,BEF,5,"88,56","45,6850"
2011,BRL,5,"2.535,25","1,5959"
2011,ARS,5,"990,94","4,0830"
2011,CAD,5,"4.138,71","0,9776"
2011,ZAR,5,"583,11","6,9387"
2011,SDR,5,"6.444,87","1,5929"
2011,XAU,5,"6.222.343,40","1.537,9000"
2011,VEF,5,"943,28","4,2893"
2011,CLP,5,"8,66","467,2000"
2011,EUR,5,"5.774,45","1,4272"
2011,UYU,5,"219,30","18,4500"
2011,AUD,5,"4.325,17","1,0690"
2011,CNY,5,"624,10","6,4829"
2011,USD,6,"3.973,00","1,0000"
2011,DEM,6,"1.793,68","2,2150"
2011,JPY,6,"49,13","80,8600"
2011,GBP,6,"6.363,55","1,6017"
2011,CHF,6,"4.754,67","0,8356"
2011,FRF,6,"534,82","7,4287"
2011,SEK,6,"622,26","6,3848"
2011,NLG,6,"1.591,94","2,4957"
2011,DKK,6,"765,79","5,1881"
2011,ESP,6,"21,08","188,4300"
2011,NOK,6,"733,87","5,4138"
2011,ATS,6,"254,95","15,5836"
2011,ITL,6,"1,81","2.192,8300"
2011,BEF,6,"86,97","45,6850"
2011,BRL,6,"2.526,55","1,5725"
2011,ARS,6,"968,79","4,1010"
2011,CAD,6,"4.092,50","0,9708"
2011,ZAR,6,"581,96","6,8269"
2011,SDR,6,"6.345,68","1,5972"
2011,XAU,6,"5.978.808,78","1.504,8600"
2011,VEF,6,"926,26","4,2893"
2011,CLP,6,"8,43","471,5000"
2011,EUR,6,"5.711,98","1,4377"
2011,UYU,6,"217,10","18,3000"
2011,AUD,6,"4.222,90","1,0629"
2011,CNY,6,"614,70","6,4633"
2011,USD,7,"3.834,00","1,0000"
2011,DEM,7,"1.730,93","2,2150"
2011,JPY,7,"49,25","77,8500"
2011,GBP,7,"6.259,01","1,6325"
2011,CHF,7,"4.774,00","0,8031"
2011,FRF,7,"516,11","7,4287"
2011,SEK,7,"605,39","6,3331"
2011,NLG,7,"1.536,24","2,4957"
2011,DKK,7,"736,32","5,2070"
2011,ESP,7,"20,35","188,4300"
2011,NOK,7,"709,44","5,4043"
2011,ATS,7,"246,03","15,5836"
2011,ITL,7,"1,75","2.192,8300"
2011,BEF,7,"83,92","45,6850"
2011,BRL,7,"2.451,41","1,5640"
2011,ARS,7,"927,09","4,1355"
2011,CAD,7,"4.046,01","0,9476"
2011,ZAR,7,"573,45","6,6859"
2011,SDR,7,"6.139,77","1,6014"
2011,XAU,7,"6.157.634,04","1.606,0600"
2011,VEF,7,"893,85","4,2893"
2011,CLP,7,"8,41","455,7000"
2011,EUR,7,"5.482,62","1,4300"
2011,UYU,7,"208,94","18,3500"
2011,AUD,7,"4.220,08","1,1007"
2011,CNY,7,"595,06","6,4430"
2011,USD,8,"3.892,00","1,0000"
2011,DEM,8,"1.757,11","2,2150"
2011,JPY,8,"50,75","76,6900"
2011,GBP,8,"6.332,28","1,6270"
2011,CHF,8,"4.755,62","0,8184"
2011,FRF,8,"523,91","7,4287"
2011,SEK,8,"611,93","6,3602"
2011,NLG,8,"1.559,48","2,4957"
2011,DKK,8,"754,16","5,1607"
2011,ESP,8,"20,65","188,4300"
2011,NOK,8,"724,55","5,3716"
2011,ATS,8,"249,75","15,5836"
2011,ITL,8,"1,77","2.192,8300"
2011,BEF,8,"85,19","45,6850"
2011,BRL,8,"2.452,27","1,5871"
2011,ARS,8,"929,77","4,1860"
2011,CAD,8,"3.966,57","0,9812"
2011,ZAR,8,"550,91","7,0647"
2011,SDR,8,"6.259,50","1,6083"
2011,XAU,8,"7.120.375,08","1.829,4900"
2011,VEF,8,"907,37","4,2893"
2011,CLP,8,"8,36","465,3000"
2011,EUR,8,"5.618,49","1,4436"
2011,UYU,8,"210,38","18,5000"
2011,AUD,8,"4.151,99","1,0668"
2011,CNY,8,"610,08","6,3795"
2011,USD,9,"4.131,00","1,0000"
2011,DEM,9,"1.865,01","2,2150"
2011,JPY,9,"53,99","76,5200"
2011,GBP,9,"6.460,06","1,5638"
2011,CHF,9,"4.609,98","0,8961"
2011,FRF,9,"556,09","7,4287"
2011,SEK,9,"611,13","6,7596"
2011,NLG,9,"1.655,25","2,4957"
2011,DKK,9,"755,68","5,4666"
2011,ESP,9,"21,92","188,4300"
2011,NOK,9,"718,10","5,7527"
2011,ATS,9,"265,09","15,5836"
2011,ITL,9,"1,88","2.192,8300"
2011,BEF,9,"90,42","45,6850"
2011,BRL,9,"2.277,29","1,8140"
2011,ARS,9,"983,45","4,2005"
2011,CAD,9,"4.035,36","1,0237"
2011,ZAR,9,"528,26","7,8200"
2011,SDR,9,"6.488,56","1,5707"
2011,XAU,9,"6.740.346,15","1.631,6500"
2011,VEF,9,"963,09","4,2893"
2011,CLP,9,"8,07","512,1000"
2011,EUR,9,"5.623,94","1,3614"
2011,UYU,9,"209,16","19,7500"
2011,AUD,9,"4.077,30","0,9870"
2011,CNY,9,"646,15","6,3933"
2011,USD,10,"4.217,00","1,0000"
2011,DEM,10,"1.903,84","2,2150"
2011,JPY,10,"55,69","75,7200"
2011,GBP,10,"6.786,42","1,6093"
2011,CHF,10,"4.885,31","0,8632"
2011,FRF,10,"567,66","7,4287"
2011,SEK,10,"661,68","6,3732"
2011,NLG,10,"1.689,71","2,4957"
2011,DKK,10,"801,99","5,2582"
2011,ESP,10,"22,38","188,4300"
2011,NOK,10,"777,76","5,4220"
2011,ATS,10,"270,61","15,5836"
2011,ITL,10,"1,92","2.192,8300"
2011,BEF,10,"92,31","45,6850"
2011,BRL,10,"2.476,95","1,7025"
2011,ARS,10,"995,75","4,2350"
2011,CAD,10,"4.233,51","0,9961"
2011,ZAR,10,"544,54","7,7442"
2011,SDR,10,"6.734,55","1,5970"
2011,XAU,10,"7.320.248,13","1.735,8900"
2011,VEF,10,"983,14","4,2893"
2011,CLP,10,"8,60","490,3000"
2011,EUR,10,"5.966,21","1,4148"
2011,UYU,10,"220,79","19,1000"
2011,AUD,10,"4.497,43","1,0665"
2011,CNY,10,"663,36","6,3570"
2011,USD,11,"4.453,00","1,0000"
2011,JPY,11,"57,23","77,8100"
2011,GBP,11,"6.940,89","1,5587"
2011,CHF,11,"4.821,87","0,9235"
2011,SEK,11,"642,81","6,9274"
2011,DKK,11,"796,42","5,5913"
2011,NOK,11,"755,23","5,8962"
2011,BRL,11,"2.405,21","1,8514"
2011,ARS,11,"1.044,69","4,2625"
2011,CAD,11,"4.314,92","1,0320"
2011,ZAR,11,"530,35","8,3963"
2011,SDR,11,"6.922,19","1,5545"
2011,XAU,11,"7.603.052,20","1.707,4000"
2011,VEF,11,"1.038,16","4,2893"
2011,CLP,11,"8,49","524,8000"
2011,EUR,11,"5.922,04","1,3299"
2011,UYU,11,"224,33","19,8500"
2011,AUD,11,"4.442,76","0,9977"
2011,CNY,11,"698,30","6,3769"
2011,USD,12,"4.478,00","1,0000"
2011,JPY,12,"57,59","77,7600"
2011,GBP,12,"6.905,08","1,5420"
2011,CHF,12,"4.747,16","0,9433"
2011,SEK,12,"647,13","6,9198"
2011,DKK,12,"777,82","5,7571"
2011,NOK,12,"743,56","6,0224"
2011,BRL,12,"2.392,86","1,8714"
2011,ARS,12,"1.041,27","4,3005"
2011,CAD,12,"4.377,75","1,0229"
2011,ZAR,12,"547,57","8,1779"
2011,SDR,12,"6.906,91","1,5424"
2011,XAU,12,"6.854.026,80","1.530,6000"
2011,VEF,12,"1.043,99","4,2893"
2011,CLP,12,"8,60","521,0000"
2011,EUR,12,"5.781,99","1,2912"
2011,UYU,12,"226,16","19,8000"
2011,AUD,12,"4.515,62","1,0084"
2011,CNY,12,"708,71","6,3185"
2012,USD,1,"4.722,00","1,0000"
2012,JPY,1,"61,60","76,6600"
2012,GBP,1,"7.408,35","1,5689"
2012,CHF,1,"5.141,55","0,9184"
2012,SEK,1,"695,98","6,7847"
2012,DKK,1,"832,80","5,6700"
2012,NOK,1,"806,55","5,8546"
2012,BRL,1,"2.702,15","1,7475"
2012,ARS,1,"1.089,90","4,3325"
2012,CAD,1,"4.696,64","1,0054"
2012,ZAR,1,"602,67","7,8351"
2012,SDR,1,"7.305,41","1,5471"
2012,XAU,1,"8.143.513,98","1.724,5900"
2012,VEF,1,"1.100,88","4,2893"
2012,CLP,1,"9,69","487,1500"
2012,EUR,1,"6.190,07","1,3109"
2012,UYU,1,"242,78","19,4500"
2012,AUD,1,"4.982,18","1,0551"
2012,CNY,1,"745,85","6,3310"
2012,COP,1,"2,61","1.811,5400"
2012,MXN,1,"363,36","12,9954"
2012,USD,2,"4.275,00","1,0000"
2012,JPY,2,"53,04","80,6000"
2012,GBP,2,"6.767,33","1,5830"
2012,CHF,2,"4.762,17","0,8977"
2012,SEK,2,"649,58","6,5812"
2012,DKK,2,"771,37","5,5421"
2012,NOK,2,"766,86","5,5747"
2012,BRL,2,"2.512,64","1,7014"
2012,ARS,2,"982,08","4,3530"
2012,CAD,2,"4.294,76","0,9954"
2012,ZAR,2,"566,98","7,5399"
2012,SDR,2,"6.646,77","1,5548"
2012,XAU,2,"7.624.291,50","1.783,4600"
2012,VEF,2,"996,67","4,2893"
2012,CLP,2,"8,95","477,5000"
2012,EUR,2,"5.734,91","1,3415"
2012,UYU,2,"221,50","19,3000"
2012,AUD,2,"4.597,34","1,0754"
2012,CNY,2,"678,68","6,2990"
2012,COP,2,"2,42","1.767,9000"
2012,MXN,2,"332,63","12,8520"
2012,USD,3,"4.324,00","1,0000"
2012,JPY,3,"52,60","82,2100"
2012,GBP,3,"6.867,38","1,5882"
2012,CHF,3,"4.761,07","0,9082"
2012,SEK,3,"647,73","6,6756"
2012,DKK,3,"771,11","5,6075"
2012,NOK,3,"750,72","5,7598"
2012,BRL,3,"2.357,43","1,8342"
2012,ARS,3,"988,79","4,3730"
2012,CAD,3,"4.320,54","1,0008"
2012,ZAR,3,"558,26","7,7455"
2012,SDR,3,"6.681,01","1,5451"
2012,XAU,3,"7.140.826,56","1.651,4400"
2012,VEF,3,"1.008,09","4,2893"
2012,CLP,3,"8,83","489,8000"
2012,EUR,3,"5.734,49","1,3262"
2012,UYU,3,"222,89","19,4000"
2012,AUD,3,"4.459,77","1,0314"
2012,CNY,3,"685,73","6,3057"
2012,COP,3,"2,43","1.781,8000"
2012,MXN,3,"335,97","12,8701"
2012,USD,4,"4.342,00","1,0000"
2012,JPY,4,"53,97","80,4500"
2012,GBP,4,"7.050,97","1,6239"
2012,CHF,4,"4.789,32","0,9066"
2012,SEK,4,"646,26","6,7187"
2012,DKK,4,"773,41","5,6141"
2012,NOK,4,"758,23","5,7265"
2012,BRL,4,"2.303,69","1,8848"
2012,ARS,4,"984,13","4,4120"
2012,CAD,4,"4.426,55","0,9809"
2012,ZAR,4,"559,72","7,7574"
2012,SDR,4,"6.727,49","1,5494"
2012,XAU,4,"7.220.919,68","1.663,0400"
2012,VEF,4,"1.012,29","4,2893"
2012,CLP,4,"8,99","482,8000"
2012,EUR,4,"5.752,28","1,3248"
